"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.469208000E0,-1.977852854E0,1.212880341E0,-1.020606349E0,2.534683009E0
1.479249000E0,1.207512597E0,7.773781993E0,2.630016789E0,8.294984115E0
1.489289000E0,1.698234762E0,-5.648215608E0,2.419515710E0,6.374982128E0
1.499330000E0,7.824013084E-3,-5.818036292E0,1.760211155E0,6.078482609E0
1.509371000E0,1.251540816E0,-2.124808586E0,-1.061190996E0,2.684640064E0
1.519411000E0,8.142170320E-1,-1.022321337E0,5.631770606E-1,1.423115840E0
1.529452000E0,7.554881828E-1,-1.617694191E0,5.623983577E-2,1.786297794E0
1.539493000E0,-2.057054852E-1,-2.784676228E0,-1.043948580E0,2.981034230E0
1.549533000E0,2.234563455E0,-1.872119408E0,1.793500085E0,3.422681327E0
1.559574000E0,3.120155548E0,3.524116874E-3,2.652771814E0,4.095434209E0
1.569614000E0,3.654260691E0,-1.302385426E0,3.274749498E0,5.076791632E0
1.579655000E0,5.742158729E0,3.585863471E-1,3.482448446E0,6.725207671E0
1.589696000E0,5.793420099E0,-8.853561580E-2,2.936739503E0,6.495844357E0
1.599736000E0,7.380662575E0,6.418621354E0,5.544057401E0,1.124319584E1
1.609777000E0,1.080057096E1,-2.087019201E0,-1.975695232E0,1.117637480E1
1.619818000E0,5.755386885E0,-4.742523419E0,6.016222843E-1,7.481841748E0
1.629858000E0,2.545081889E0,-4.303379397E0,7.948190403E-1,5.062435517E0
1.639899000E0,-2.599341529E-1,-4.655144382E0,3.711426945E-1,4.677144629E0
1.649939000E0,-9.465955094E-1,-4.789178352E0,-1.234434932E0,5.035484282E0
1.659980000E0,-8.613033441E-1,-5.890524809E0,-1.874120910E0,6.241190204E0
1.670021000E0,-1.305976201E0,-8.192677692E0,-2.161195225E0,8.572998682E0
1.680061000E0,-2.070018714E0,-7.190664319E0,-1.436738069E0,7.619373144E0
1.690102000E0,-1.983543364E0,-4.987460359E0,-9.146027613E-1,5.444786802E0
1.700143000E0,-1.276519682E0,-2.989509455E0,-1.072365317E0,3.422957297E0
1.710183000E0,-2.163061948E0,4.047466063E-1,-6.405239562E-1,2.291926645E0
1.720224000E0,-1.221637132E0,1.829145296E0,-2.984045378E-1,2.219733106E0
1.730265000E0,-8.585346875E-1,5.734773695E-1,-9.685094118E-2,1.036985153E0
1.740305000E0,-2.081304352E-1,1.308139670E0,1.244862711E-1,1.330430196E0
1.750346000E0,1.447878769E0,3.621393492E0,5.700941706E-1,3.941554404E0
1.760387000E0,1.057315534E0,5.836464377E0,1.417388609E0,6.098460710E0
1.770427000E0,2.599346682E0,7.025986846E0,2.458272371E0,7.884427524E0
1.780468000E0,3.330398619E0,7.786352338E0,2.522758974E0,8.836467084E0
1.790508000E0,2.797772529E0,8.290494593E0,1.620714862E0,8.898682397E0
1.800549000E0,2.332371732E0,8.553605264E0,4.421759494E-1,8.876916159E0
1.810590000E0,1.568340182E0,7.916161695E0,7.562484670E-1,8.105382079E0
1.820630000E0,-2.233042156E-1,5.030256715E0,2.457456100E0,5.602895490E0
1.830671000E0,4.323492649E-1,4.689740603E0,1.202238994E0,4.860655450E0
1.840712000E0,3.199994016E-1,5.712054339E0,3.795815058E-1,5.733589322E0
1.850752000E0,-3.450673287E-1,6.478472283E0,8.281763823E-1,6.540302035E0
1.860793000E0,-9.095493782E-1,6.739469186E0,2.055266189E0,7.104353882E0
