"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.044732084E-1,-3.092744971E0,-1.203404928E0,-5.894430457E-1,3.370563452E0
6.144072083E-1,-5.952165572E0,-3.198417606E0,3.629805297E-3,6.757082459E0
6.243422084E-1,-6.507323615E0,-5.503155543E0,1.320436804E0,8.624009214E0
6.342762084E-1,-5.738658586E0,-7.483347284E0,2.889961778E0,9.863293973E0
6.442112083E-1,-4.121801131E0,-8.524925841E0,3.635042063E0,1.014283668E1
6.541462084E-1,-2.296067393E0,-8.405951959E0,4.071296391E0,9.618077153E0
6.640802083E-1,-1.012598003E0,-7.878213850E0,4.862960566E0,9.313430820E0
6.740152084E-1,6.071435907E-1,-5.097687390E0,7.515317520E0,9.101375583E0
6.839492084E-1,1.544420393E0,-2.888102363E0,1.080415530E1,1.128964753E1
6.938842083E-1,7.186818606E-1,-3.745010063E0,1.003352853E1,1.073374579E1
7.038182084E-1,-6.198136300E-2,-2.398745962E0,8.800174162E0,9.121452141E0
7.137532083E-1,9.911743891E-1,-2.494188893E0,6.128608228E0,6.690533889E0
7.236872084E-1,1.304062699E0,-2.263467119E0,3.928728994E0,4.717920562E0
7.336222084E-1,1.245583526E0,-2.273892120E0,2.784969174E0,3.805012088E0
7.435562083E-1,1.443226140E0,-2.049471890E0,3.113575677E0,3.997197795E0
7.534912084E-1,1.704197022E0,-1.731364063E0,2.996682819E0,3.857721728E0
7.634262083E-1,1.074462129E0,-1.136834378E0,2.283461673E0,2.767861717E0
7.733602084E-1,2.484633958E-1,3.565632105E-1,1.047092482E0,1.133699276E0
7.832952084E-1,4.729502839E-1,2.984027106E0,-1.335683857E0,3.303354523E0
7.932292083E-1,1.302014712E0,6.121662905E0,-3.741694692E0,7.291795266E0
8.031642084E-1,1.817621604E0,9.794123640E0,-3.901968627E0,1.069831600E1
8.130982083E-1,1.153854161E0,1.003899801E1,-4.491364749E0,1.105826469E1
8.230332084E-1,1.957725276E0,8.882932144E0,-2.888126337E0,9.543607571E0
8.329672083E-1,1.212466651E0,6.741745507E0,-1.035213863E0,6.927689052E0
8.429022083E-1,1.027994014E0,5.110022677E0,1.160814394E0,5.340093024E0
8.528362084E-1,7.911338326E-1,3.745173200E0,3.223338732E0,5.004210989E0
8.627712083E-1,2.136477582E-1,2.889267713E0,4.916913117E0,5.706973619E0
8.727052084E-1,3.252678891E-1,2.409280890E0,6.015390930E0,6.488093838E0
8.826402084E-1,6.806748857E-1,1.945967402E0,5.912744229E0,6.261840923E0
8.925752083E-1,1.079662935E0,1.484535549E0,5.030595853E0,5.355036180E0
9.025092084E-1,1.349083629E0,8.563510448E-1,3.065751885E0,3.457195159E0
9.124442083E-1,2.682649039E0,6.057095611E-1,9.631615484E-1,2.913961240E0
9.223782084E-1,3.723974120E0,1.289021614E0,-5.679453919E-1,3.981472333E0
9.323132084E-1,3.219405895E0,2.623479602E0,-2.572474925E0,4.885165993E0
9.422472083E-1,1.610406806E0,3.914653577E0,-4.682719266E0,6.312351577E0
9.521822084E-1,8.198020001E-1,3.676182488E0,-4.944097992E0,6.215343752E0
9.621162083E-1,1.592091718E0,3.184460887E0,-4.357108877E0,5.626717066E0
9.720512084E-1,2.310525219E0,3.584147313E0,-4.286016090E0,6.046037766E0
9.819852083E-1,2.404149228E0,4.177664260E0,-3.458315817E0,5.932348647E0
9.919202083E-1,1.146627734E0,2.252145740E0,-2.149130080E0,3.317480323E0
1.001855208E0,3.837581427E0,-2.246147082E0,-1.483420046E0,4.687509249E0
1.011789208E0,5.280120519E0,-6.775905526E-1,2.103949668E0,5.724107429E0
1.021724208E0,3.161728667E0,4.888448871E0,4.259592522E0,7.213708408E0
1.031658208E0,1.950320655E0,4.954537611E0,5.986684610E0,8.011965190E0
1.041593208E0,1.757293541E0,4.074794780E0,5.515767403E0,7.079245943E0
1.051527208E0,1.667430753E0,4.492685342E0,4.402284465E0,6.507277112E0
1.061462208E0,1.672213045E0,3.463566032E0,4.073598440E0,5.602391487E0
1.071396208E0,1.879764788E0,2.066858586E0,3.309037279E0,4.330721393E0
1.081331208E0,3.038285758E0,2.070042980E0,1.930680734E0,4.152563833E0
1.091265208E0,4.364648277E0,2.072562545E0,6.425951131E-1,4.874279286E0
1.101200208E0,5.037846401E0,8.414453226E-1,9.933366895E-2,5.108599981E0
1.111134208E0,4.725466506E0,-1.979608188E0,1.279054158E0,5.280611879E0
1.121069208E0,2.740725632E0,-8.086619141E0,6.173692015E-1,8.560731910E0
1.131004208E0,1.756993725E0,-8.362705368E0,-5.886067477E-1,8.565531269E0
1.140938208E0,1.506557625E0,-6.089036611E0,-3.861910522E-1,6.284522755E0
1.150873208E0,8.239409517E-1,-4.378877476E0,-3.244967875E-1,4.467521103E0
1.160807208E0,4.923988540E-1,-4.010100601E0,2.939085406E-1,4.050894431E0
1.170742208E0,1.288711712E-1,-5.082613268E0,2.903405696E-2,5.084329690E0
1.180676208E0,-6.778194711E-2,-5.592935447E0,-6.535432935E-2,5.593727960E0
1.190611208E0,4.742664921E-1,-5.112276193E0,-3.473155466E-1,5.145961977E0
1.200545208E0,1.171834496E0,-4.401632500E0,-6.367954060E-1,4.599247019E0
1.210480208E0,1.945808066E0,-4.080220411E0,-1.336894523E0,4.713985002E0
1.220414208E0,-7.737417282E-1,-4.910588769E0,-8.905587181E-1,5.050312183E0
1.230349208E0,-1.955065085E0,-5.132891722E0,-1.130805899E0,5.607814092E0
1.240283208E0,-2.522010823E-1,-4.901853029E0,-1.991251456E0,5.296871800E0
1.250218208E0,-3.040800646E-2,-4.716761171E0,-1.573057424E0,4.972250019E0
1.260153208E0,4.221461660E-1,-3.234959196E0,-6.826182809E-1,3.333037069E0
1.270087208E0,1.493222757E0,-2.311072810E0,-4.739080578E-2,2.751911631E0
1.280022208E0,1.899600736E0,-6.781998324E-1,1.187721527E-1,2.020530820E0
1.289956208E0,2.090031979E0,1.416629494E0,5.608938691E-1,2.586440552E0
1.299891208E0,2.162033569E0,1.654187248E0,2.032142497E0,3.397105788E0
1.309825208E0,5.113387164E-1,6.755147910E-1,2.856407531E0,2.979404554E0
1.319760208E0,-9.708048825E-1,-1.187475944E-1,2.538543825E0,2.720435234E0
1.329694208E0,-1.672861793E0,-8.149591899E-1,1.766918935E0,2.566052919E0
1.339629208E0,-1.526292562E0,-1.139592510E0,9.929124740E-1,2.148049174E0
1.349564208E0,7.456632525E-2,6.399385768E-1,5.611888611E-1,8.544088347E-1
1.359498208E0,1.531436650E0,1.939824318E0,-5.066624057E-1,2.522879979E0
1.369433208E0,1.926491789E0,7.175556868E-1,-1.594983020E0,2.601966105E0
1.379367208E0,1.574753993E0,-1.302963130E0,-3.111494068E0,3.722762199E0
1.389302208E0,2.112506629E0,-2.044563153E0,-4.199068578E0,5.125924274E0
1.399236208E0,1.578345061E0,-3.620483081E0,-4.660838401E0,6.109213163E0
1.409171208E0,-6.556775272E-3,-5.171712556E0,-4.742561426E0,7.017018072E0
1.419105208E0,-7.115719387E-1,-4.304694436E0,-3.709243230E0,5.726710587E0
1.429040208E0,3.986976325E0,8.455670249E-1,-3.393708470E0,5.303604528E0
1.438974208E0,6.773639145E0,4.387715542E0,-2.345105652E0,8.404389060E0
1.448909208E0,1.946800923E0,3.970417303E-1,-1.790053444E0,2.674316230E0
1.458843208E0,-2.144083348E0,-1.781769986E0,-1.890226480E0,3.368197416E0
1.468778208E0,-5.507066161E0,1.471114435E0,8.035699832E-1,5.756533688E0
1.478713208E0,-8.246251636E0,3.444060890E0,2.594857774E0,9.305670762E0
1.488647208E0,-6.159734126E0,3.988727274E0,8.415349312E-1,7.386504641E0
1.498582208E0,-4.166287333E0,3.789626657E0,1.114628992E0,5.741220962E0
1.508516208E0,-3.874578807E0,2.701056367E0,6.686501598E-1,4.770236835E0
1.518451208E0,-3.490299794E0,1.011581756E0,-5.033553667E-1,3.668631479E0
1.528385208E0,-2.681841831E0,-6.677040803E-1,-9.332998180E-1,2.917045234E0
1.538320208E0,-1.487203926E0,-1.428606346E0,-1.533888388E-1,2.067902257E0
1.548254208E0,3.769106439E-1,6.383206522E-1,2.363498361E0,2.477022283E0
1.558189208E0,1.630576192E0,2.753649732E0,6.235639172E0,7.008891599E0
1.568123208E0,5.664742763E0,1.547648640E0,1.008936944E1,1.167389834E1
1.578058208E0,8.048046813E0,-4.597459261E0,1.238565289E1,1.546971514E1
