Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
-0.00129,-3.19,2.85,6.99,8.19
0.00873,-3.22,2.86,7.16,8.36
0.0187,-3.32,3.15,7.29,8.61
0.0288,-3.13,3.44,7.41,8.75
0.0388,-2.78,3.68,7.28,8.62
0.0488,-2.53,3.8,7.01,8.36
0.0588,-2.45,3.81,7.0,8.34
0.0688,-2.57,3.86,7.33,8.68
0.0788,-2.71,3.78,7.68,8.98
0.0888,-2.6,3.55,7.65,8.83
0.0989,-2.26,3.3,7.41,8.42
0.109,-2.04,3.08,7.48,8.34
0.119,-2.14,2.76,7.85,8.59
0.129,-2.47,2.59,8.43,9.15
0.139,-3.01,2.64,8.95,9.81
0.149,-3.72,2.65,9.22,10.3
0.159,-4.36,2.37,9.48,10.7
0.169,-4.59,1.95,10.5,11.6
0.179,-4.14,1.46,12.0,12.8
0.189,-2.95,0.71,14.5,14.8
0.199,-1.41,-0.0254,17.0,17.1
0.209,0.153,-0.683,18.4,18.4
0.219,0.432,-0.759,19.6,19.6
0.229,0.134,-0.591,19.3,19.3
0.239,0.695,-1.09,17.1,17.2
0.249,1.3,-1.4,15.4,15.5
0.259,1.75,-1.3,14.2,14.4
0.269,2.08,-0.842,13.3,13.5
0.279,2.14,-0.284,12.8,13.0
0.289,2.0,-0.0109,12.6,12.7
0.299,1.9,-0.0368,12.1,12.3
0.309,1.74,0.0612,11.4,11.5
0.319,1.63,0.072,10.1,10.3
0.329,1.52,-0.0186,8.43,8.57
0.339,1.4,-0.109,6.84,6.98
0.349,1.31,-0.132,5.81,5.95
0.359,1.12,-0.257,5.1,5.23
0.369,0.847,-0.389,4.53,4.63
0.379,0.626,-0.419,3.92,3.99
0.389,0.348,-0.314,3.85,3.88
0.399,0.214,0.0509,4.47,4.48
0.409,0.575,0.292,5.15,5.19
0.419,1.04,0.515,5.61,5.73
0.429,1.21,0.265,4.75,4.91
0.439,0.765,0.665,3.24,3.4
0.449,-0.662,-0.0021,2.51,2.59
0.459,-0.563,0.0494,0.667,0.875
0.469,-0.142,1.65,-2.73,3.19
0.479,-0.135,2.89,-3.47,4.52
0.489,0.111,2.09,-1.32,2.48
0.499,-0.0524,0.986,-1.2,1.55
0.509,0.0772,0.415,-2.58,2.62
0.519,0.164,0.247,-3.59,3.6
0.529,0.19,0.0563,-4.11,4.12
0.539,-1.02,0.0744,-5.14,5.24
0.549,-5.93,1.3,-3.07,6.8
0.559,-7.13,3.61,8.99,12.0
0.57,-1.59,1.52,44.3,44.4
0.58,2.48,-3.3,15.2,15.7
0.59,5.1,-4.56,18.4,19.6
0.6,4.4,0.196,21.2,21.7
0.61,4.1,1.86,15.6,16.2
0.62,5.15,2.16,12.9,14.1
0.63,6.17,1.82,13.3,14.8
0.64,6.82,-0.133,11.1,13.0
0.65,6.39,-1.65,8.18,10.5
0.66,5.38,-2.6,7.48,9.58
0.67,5.12,-3.34,7.13,9.39
0.68,5.76,-3.34,7.44,9.99
0.69,6.52,-3.03,9.27,11.7
0.7,7.28,-2.51,10.9,13.4
0.71,7.79,-2.34,12.2,14.7
0.72,7.69,-2.26,12.8,15.1
0.73,7.56,-1.78,12.9,15.1
0.74,7.29,-0.958,12.3,14.3
0.75,6.88,0.0472,10.6,12.7
0.76,6.81,1.02,7.94,10.5
0.77,6.56,2.02,5.36,8.71
0.78,6.29,2.66,4.06,7.95
0.79,6.54,2.89,3.2,7.83
0.8,6.9,2.75,2.49,7.84
0.81,6.19,1.85,3.03,7.13
0.82,6.4,1.27,3.65,7.47
0.83,6.89,1.05,4.03,8.05
0.84,6.33,1.05,4.36,7.76
0.85,5.55,0.821,4.48,7.18
0.86,5.12,0.767,5.08,7.26
0.87,3.89,1.19,7.5,8.53
0.88,2.57,2.25,8.93,9.56
0.89,2.33,2.15,8.65,9.21
0.9,2.73,1.04,9.16,9.62
0.91,4.22,-1.02,8.73,9.75
0.92,6.27,-2.55,7.94,10.4
0.93,7.88,-2.6,8.11,11.6
0.94,8.93,-2.31,7.34,11.8
0.95,10.1,-2.67,6.08,12.0
0.96,11.6,-3.09,5.04,13.0
0.97,13.5,-3.34,3.59,14.4
0.98,15.3,-3.71,2.78,16.0
0.99,16.3,-4.58,3.54,17.3
1.0,16.6,-6.5,5.19,18.6
1.01,16.6,-8.16,6.98,19.8
1.02,16.5,-9.08,8.92,20.8
1.03,16.0,-9.42,9.53,20.8
1.04,14.3,-9.51,8.26,19.1
1.05,13.4,-9.15,6.66,17.5
1.06,14.4,-8.05,6.33,17.7
1.07,15.3,-5.78,6.56,17.7
1.08,15.2,-3.28,6.68,17.0
1.09,14.6,-1.41,6.19,15.9
1.1,13.6,-0.561,6.41,15.0
1.11,12.0,0.0452,8.88,14.9
1.12,10.5,1.02,11.0,15.2
1.13,9.92,3.21,13.0,16.7
1.14,7.51,4.88,10.8,14.1
1.15,5.17,5.11,10.1,12.4
1.16,5.29,4.95,9.71,12.1
1.17,5.75,5.05,7.81,10.9
1.18,5.24,5.28,5.89,9.49
1.19,4.07,5.15,4.72,8.09
1.2,2.76,5.58,4.01,7.4
1.21,0.135,6.04,2.93,6.72
1.22,-2.07,4.86,0.997,5.37
1.23,0.455,2.5,-0.17,2.55
1.24,1.9,0.848,0.669,2.18
1.25,1.8,0.044,1.76,2.52
1.26,1.1,-0.0277,1.39,1.77
1.27,1.57,-0.51,2.62,3.1
1.28,2.81,-1.57,3.97,5.11
1.29,4.41,-3.24,4.59,7.14
1.3,4.94,-4.88,5.41,8.81
1.31,5.4,-5.85,5.82,9.86
1.32,6.54,-6.36,5.31,10.6
1.33,8.5,-6.87,3.82,11.6
1.34,10.2,-7.79,2.25,13.0
1.35,11.6,-9.24,1.65,15.0
1.36,13.1,-11.1,2.21,17.3
1.37,14.7,-12.6,3.32,19.6
1.38,16.3,-13.4,4.03,21.4
1.39,17.8,-13.8,4.16,22.9
1.4,19.7,-13.7,4.48,24.4
1.41,21.1,-13.1,5.11,25.4
1.42,21.8,-12.0,5.8,25.5
1.43,21.7,-10.4,6.82,25.0
1.44,20.6,-8.04,7.9,23.5
1.45,19.1,-5.02,8.26,21.4
1.46,17.6,-2.23,7.96,19.5
1.47,16.1,0.0696,7.25,17.6
1.48,14.5,2.03,6.27,15.9
1.49,12.6,3.32,5.13,14.0
1.5,10.6,3.79,4.09,12.0
1.51,9.03,3.86,3.12,10.3
1.52,7.58,3.82,2.3,8.8
1.53,6.41,3.84,1.72,7.66
1.54,5.63,3.96,1.09,6.97
1.55,5.1,3.97,0.289,6.47
1.56,4.38,3.7,-0.691,5.78
1.57,3.78,3.36,-1.98,5.43
1.58,3.1,3.12,-3.11,5.39
1.59,2.18,2.86,-3.84,5.27
1.6,1.5,2.32,-4.4,5.2
1.61,0.961,1.75,-4.52,4.94
1.62,0.375,1.89,-3.95,4.4
1.63,-0.038,2.04,-3.93,4.43
1.64,0.207,1.9,-3.89,4.33
1.65,0.786,1.66,-3.58,4.02
1.66,1.53,1.56,-2.88,3.61
1.67,2.48,1.29,-1.81,3.33
1.68,3.71,0.73,-0.811,3.87
1.69,5.41,-0.206,0.0804,5.41
1.7,7.35,-1.29,2.79,7.97
1.71,9.54,-2.51,3.71,10.5
1.72,11.5,-4.1,1.77,12.3
1.73,13.8,-5.88,2.65,15.2
1.74,15.3,-7.58,2.08,17.2
1.75,16.2,-8.86,0.952,18.5
1.76,17.4,-9.85,0.45,20.0
1.77,18.6,-10.9,-0.0705,21.6
1.78,19.7,-12.5,-0.817,23.3
1.79,21.0,-14.1,-1.16,25.3
1.8,22.1,-15.0,-1.08,26.8
1.81,22.4,-15.1,-0.852,27.0
1.82,22.1,-14.4,-0.313,26.4
1.83,21.4,-12.9,0.921,25.0
1.84,20.2,-10.5,2.47,22.9
1.85,18.9,-7.92,3.93,20.8
1.86,17.0,-5.69,5.1,18.6
1.87,14.4,-3.61,5.84,16.0
1.88,11.6,-1.95,5.64,13.1
1.89,8.9,-1.02,4.82,10.2
1.9,6.38,-0.384,4.0,7.54
1.91,4.46,0.305,3.19,5.49
1.92,3.31,0.84,2.25,4.09
1.93,3.28,1.5,1.55,3.92
1.94,3.3,1.7,0.141,3.71
1.95,3.07,1.4,-1.39,3.65
1.96,3.06,0.91,-2.15,3.85
1.97,2.96,0.569,-2.37,3.83
1.98,2.79,0.595,-2.36,3.71
1.99,2.82,0.816,-2.08,3.6
2.0,2.8,1.06,-1.69,3.44
2.01,2.76,1.26,-1.34,3.32
2.02,2.77,1.29,-1.0,3.21
2.03,2.79,1.23,-0.631,3.11
2.04,2.77,1.06,-0.456,3.01
2.05,2.75,0.531,-0.46,2.84
2.06,2.7,-0.0853,-0.405,2.74
2.07,3.05,-0.378,-0.363,3.1
2.08,3.92,-0.521,-0.472,3.98
2.09,5.49,-0.858,-0.74,5.61
2.1,7.54,-1.98,-0.777,7.83
2.11,9.54,-3.58,-0.662,10.2
2.12,11.7,-5.27,-0.685,12.9
2.13,14.1,-6.78,-0.567,15.6
2.14,15.5,-7.83,-0.544,17.4
2.15,16.1,-8.6,-1.06,18.3
2.16,16.4,-9.49,-1.97,19.1
2.17,16.9,-11.0,-2.43,20.3
2.18,17.2,-12.9,-1.95,21.6
2.19,17.8,-14.6,-1.02,23.0
2.2,18.9,-15.8,0.098,24.6
2.21,20.1,-16.5,1.35,26.0
2.22,20.6,-15.9,2.71,26.2
2.23,20.3,-13.8,3.61,24.9
2.24,19.7,-11.0,3.8,22.8
2.25,18.5,-8.0,3.94,20.6
2.26,17.2,-4.73,3.86,18.2
2.27,15.5,-1.82,3.61,16.0
2.28,13.2,0.357,3.13,13.5
2.29,10.3,1.76,2.97,10.9
2.3,7.51,2.46,2.93,8.43
2.31,5.28,2.71,2.88,6.6
2.32,3.67,2.7,2.7,5.3
2.33,2.72,2.63,2.3,4.43
2.34,2.48,2.43,1.78,3.9
2.35,2.66,1.92,1.24,3.51
2.36,2.89,1.38,0.966,3.35
2.37,2.54,0.806,0.0945,2.67
2.38,2.01,0.34,-0.8,2.19
2.39,1.9,0.159,-1.31,2.32
2.4,1.83,0.313,-1.8,2.59
2.41,1.76,0.604,-2.2,2.89
2.42,1.75,0.972,-2.51,3.21
2.43,1.91,1.3,-2.86,3.68
2.44,2.05,1.54,-3.02,3.96
2.45,2.19,1.73,-2.87,4.0
2.46,2.31,1.78,-2.7,3.97
2.47,2.67,1.57,-2.52,3.99
2.48,3.27,1.16,-2.25,4.14
2.49,4.16,0.721,-2.02,4.68
2.5,5.54,-0.0828,-1.99,5.89
2.51,7.47,-1.4,-2.04,7.87
2.52,9.8,-3.03,-1.9,10.4
2.53,12.3,-4.83,-1.37,13.3
2.54,14.6,-6.54,-0.59,16.0
2.55,16.4,-7.79,0.0738,18.2
2.56,17.9,-8.61,0.244,19.8
2.57,18.4,-9.42,-0.278,20.7
2.58,19.2,-10.9,-1.05,22.1
2.59,20.4,-13.2,-1.27,24.4
2.6,21.4,-15.5,-0.715,26.4
2.61,22.5,-16.4,0.35,27.8
2.62,23.1,-15.8,1.5,28.0
2.63,22.8,-14.2,2.16,26.9
2.64,21.6,-11.8,2.3,24.8
2.65,20.0,-8.99,2.51,22.1
2.66,18.2,-6.16,3.34,19.5
2.67,16.4,-3.54,4.29,17.3
2.68,14.4,-1.04,5.11,15.4
2.69,12.3,1.22,5.94,13.7
2.7,9.7,3.03,6.42,12.0
2.71,6.96,3.9,5.88,9.91
2.72,4.88,3.98,5.01,8.04
2.73,3.39,3.78,3.22,6.01
2.74,1.8,3.18,0.325,3.67
2.75,0.817,2.27,-2.02,3.15
2.76,0.438,1.28,-3.25,3.52
2.77,0.442,0.65,-3.57,3.66
2.78,0.725,0.352,-3.36,3.46
2.79,1.01,0.0238,-2.9,3.07
2.8,1.2,-0.184,-2.52,2.8
2.81,1.23,-0.221,-2.06,2.41
2.82,0.942,-0.238,-2.04,2.26
2.83,0.885,-0.139,-1.72,1.94
2.84,1.11,0.109,-1.07,1.55
2.85,1.28,0.509,-0.437,1.44
2.86,1.46,0.868,-0.0326,1.7
2.87,1.84,1.11,0.222,2.16
2.88,2.36,1.06,0.486,2.64
2.89,3.01,0.847,0.706,3.2
2.9,3.69,0.626,0.76,3.82
2.91,4.87,0.46,0.605,4.93
2.92,6.89,-0.0677,0.117,6.89
2.93,9.59,-1.49,-0.169,9.71
2.94,12.1,-3.65,0.153,12.6
2.95,14.2,-5.62,0.518,15.3
2.96,16.5,-6.95,0.368,17.9
2.97,18.0,-8.0,-0.448,19.7
2.98,18.2,-9.14,-1.73,20.4
2.99,18.3,-10.9,-2.09,21.4
3.0,19.1,-13.1,-1.2,23.2
3.01,20.5,-14.9,-0.125,25.4
3.02,21.9,-15.7,1.11,27.0
3.03,22.7,-14.9,2.29,27.3
3.04,23.2,-12.8,2.61,26.6
3.05,23.4,-10.2,2.19,25.6
3.06,22.4,-7.82,2.35,23.9
3.07,20.8,-5.54,3.32,21.8
3.08,19.1,-3.12,4.45,19.9
3.09,17.3,-0.66,5.13,18.0
3.1,15.1,1.53,5.33,16.1
3.11,12.7,3.08,5.13,14.1
3.12,10.5,3.93,4.5,12.1
3.13,8.45,4.16,3.33,9.99
3.14,6.75,3.91,1.84,8.02
3.15,5.54,3.59,0.613,6.63
3.16,4.64,3.18,-0.515,5.65
3.17,3.8,2.79,-1.41,4.92
3.18,3.16,2.51,-1.77,4.41
3.19,2.54,2.22,-1.63,3.75
3.2,2.01,2.0,-1.37,3.15
3.21,1.46,1.89,-1.24,2.69
3.22,0.962,1.95,-1.42,2.6
3.23,0.532,2.18,-1.81,2.88
3.24,0.332,2.6,-2.33,3.51
3.25,0.32,3.19,-3.14,4.48
3.26,0.173,3.65,-4.12,5.5
3.27,0.139,3.87,-5.1,6.4
3.28,0.0982,3.63,-5.98,7.0
3.29,-0.00359,2.85,-6.5,7.1
3.3,-0.0463,1.79,-6.42,6.67
3.31,0.971,0.732,-5.66,5.79
3.32,2.86,-0.402,-4.07,4.99
3.33,5.24,-1.63,-2.01,5.85
3.34,8.44,-2.67,0.239,8.85
3.35,12.3,-3.37,2.65,13.0
3.36,16.4,-3.84,4.88,17.5
3.37,19.7,-4.67,6.24,21.1
3.38,21.3,-6.38,6.5,23.1
3.39,21.8,-9.03,6.23,24.4
3.4,22.0,-12.1,6.19,25.9
3.41,22.1,-14.4,6.69,27.2
3.42,22.2,-15.4,7.29,28.0
3.43,22.4,-14.8,7.69,28.0
3.44,22.5,-13.4,7.58,27.2
3.45,22.1,-11.4,7.24,25.9
3.46,21.0,-9.13,7.48,24.1
3.47,19.3,-6.67,7.74,21.8
3.48,17.4,-3.99,7.76,19.4
3.49,15.4,-1.44,7.32,17.1
3.5,13.5,0.573,6.41,14.9
3.51,11.4,1.93,4.93,12.6
3.52,9.28,2.79,2.92,10.1
3.53,7.31,3.43,0.641,8.11
3.54,5.59,3.97,-1.62,7.04
3.55,4.22,4.36,-3.45,6.98
3.56,3.27,4.44,-4.5,7.12
3.57,2.73,4.08,-4.62,6.74
3.58,2.29,3.49,-4.0,5.79
3.59,1.91,2.87,-3.22,4.71
3.6,1.56,2.31,-2.53,3.77
3.61,1.25,1.89,-2.0,3.02
3.62,0.928,1.66,-1.74,2.58
3.63,0.657,1.62,-1.62,2.38
3.64,0.605,1.66,-1.58,2.37
3.65,0.744,1.69,-1.62,2.45
3.66,0.829,1.72,-1.7,2.55
3.67,0.992,1.73,-1.53,2.52
3.68,1.29,1.59,-1.09,2.32
3.69,1.69,1.3,-0.503,2.18
3.7,2.34,0.715,0.149,2.45
3.71,2.93,0.17,0.685,3.01
3.72,4.04,-0.2,0.92,4.14
3.73,5.94,-0.734,0.885,6.05
3.74,8.73,-1.53,0.809,8.9
3.75,12.1,-2.43,1.21,12.4
3.76,15.1,-3.28,1.66,15.6
3.77,17.0,-4.3,1.65,17.6
3.78,17.6,-5.28,0.98,18.4
3.79,18.2,-6.53,0.229,19.3
3.8,18.9,-8.2,0.401,20.6
3.81,19.6,-9.86,1.03,22.0
3.82,20.4,-11.3,1.26,23.4
3.83,21.6,-12.2,1.1,24.8
3.84,22.9,-12.1,1.14,25.9
3.85,23.4,-11.2,1.44,26.0
3.86,23.1,-9.37,1.96,25.0
3.87,21.9,-7.26,2.84,23.2
3.88,20.2,-5.03,3.92,21.2
3.89,18.4,-2.61,4.93,19.2
3.9,16.5,-0.224,5.6,17.4
3.91,14.4,1.83,5.72,15.6
3.92,11.9,3.24,5.24,13.4
3.93,9.39,3.99,4.09,11.0
3.94,7.02,4.2,2.39,8.52
3.95,4.83,4.09,0.414,6.34
3.96,2.98,3.94,-1.46,5.16
3.97,1.63,3.92,-3.06,5.23
3.98,0.826,3.87,-4.12,5.71
3.99,0.679,3.44,-4.41,5.63
4.0,0.666,2.74,-3.91,4.82
4.01,0.567,2.19,-3.27,3.97
4.02,0.834,2.04,-2.7,3.49
4.03,1.25,2.06,-1.98,3.12
4.04,1.57,1.98,-1.43,2.9
4.05,1.77,1.81,-1.11,2.76
4.06,1.98,1.54,-0.878,2.66
4.07,2.19,1.07,-0.926,2.61
4.08,2.23,0.671,-1.1,2.57
4.09,2.41,0.511,-1.04,2.67
4.1,2.83,0.176,-0.867,2.96
4.11,3.73,-0.454,-0.912,3.87
4.12,4.91,-1.39,-0.946,5.19
4.13,6.39,-2.48,-1.14,6.95
4.14,8.51,-3.58,-1.3,9.33
4.15,11.0,-4.62,-1.1,12.0
4.16,13.5,-5.64,-0.811,14.6
4.17,15.9,-6.65,-0.73,17.3
4.18,18.3,-7.73,-0.922,19.8
4.19,20.6,-9.01,-0.874,22.5
4.2,22.6,-9.93,-0.36,24.7
4.21,24.0,-10.6,0.226,26.3
4.22,24.5,-11.2,0.81,27.0
4.23,24.2,-11.5,1.49,26.8
4.24,23.5,-11.7,2.16,26.3
4.25,22.7,-11.6,2.46,25.7
4.26,21.9,-10.7,2.61,24.5
4.27,21.0,-8.86,3.07,23.0
4.28,20.1,-6.15,3.66,21.4
4.29,19.1,-3.18,4.07,19.8
4.3,17.4,-0.526,4.13,17.9
4.31,14.9,1.41,3.82,15.4
4.32,11.7,2.5,3.09,12.4
4.33,8.46,2.93,1.85,9.15
4.34,5.45,3.17,0.459,6.33
4.35,2.94,3.47,-0.68,4.6
4.36,1.01,3.54,-1.66,4.04
4.37,-0.633,3.28,-2.59,4.23
4.38,-1.89,3.0,-3.31,4.85
4.39,-2.49,2.93,-3.59,5.26
4.4,-2.65,2.97,-3.34,5.2
4.41,-2.6,2.98,-2.81,4.85
4.42,-2.46,2.8,-2.24,4.35
4.43,-2.38,2.57,-1.66,3.87
4.44,-1.96,2.48,-1.14,3.36
4.45,-1.3,2.35,-0.924,2.84
4.46,-0.641,2.12,-1.07,2.46
4.47,0.0365,1.99,-1.31,2.39
4.48,0.995,2.01,-1.32,2.6
4.49,2.33,2.06,-0.909,3.25
4.5,3.63,2.11,-0.138,4.2
4.51,4.84,1.97,0.419,5.24
4.53,6.12,1.59,0.409,6.34
4.54,7.45,0.529,0.0445,7.47
4.55,8.9,-1.19,-0.567,9.0
4.56,10.5,-3.13,-1.39,11.1
4.57,12.4,-5.06,-2.13,13.6
4.58,14.8,-6.66,-2.37,16.4
4.59,17.4,-7.54,-2.31,19.1
4.6,20.1,-7.96,-2.14,21.7
4.61,22.4,-8.44,-1.65,24.0
4.62,23.8,-9.16,-1.04,25.5
4.63,24.5,-10.1,-0.496,26.5
4.64,24.7,-11.3,-0.0759,27.2
4.65,24.1,-12.7,0.0377,27.2
4.66,22.7,-13.4,0.135,26.4
4.67,21.3,-12.6,0.606,24.8
4.68,20.4,-10.3,1.31,22.9
4.69,19.4,-7.43,1.79,20.8
4.7,17.8,-4.84,1.82,18.6
4.71,15.7,-3.05,1.39,16.0
4.72,13.2,-2.13,0.701,13.4
4.73,10.8,-1.73,-0.327,10.9
4.74,8.67,-1.4,-1.57,8.93
4.75,6.75,-0.924,-2.61,7.3
4.76,4.97,-0.314,-3.46,6.06
4.77,3.51,0.475,-3.81,5.21
4.78,2.41,1.18,-3.66,4.54
4.79,1.56,1.58,-3.3,3.98
4.8,0.914,1.95,-2.61,3.38
4.81,0.323,2.3,-1.75,2.9
4.82,-0.32,2.59,-0.994,2.79
4.83,-0.882,2.99,-0.752,3.2
4.84,-0.929,3.44,-1.09,3.73
4.85,-0.705,3.81,-1.85,4.29
4.86,-0.285,4.06,-2.83,4.96
4.87,0.0891,4.14,-3.95,5.72
4.88,0.302,4.04,-4.9,6.35
4.89,0.56,3.8,-5.16,6.43
4.9,1.01,3.38,-4.88,6.02
4.91,1.79,2.77,-4.17,5.32
4.92,2.87,2.37,-3.09,4.84
4.93,4.2,1.98,-2.31,5.19
4.94,5.97,1.44,-1.86,6.41
4.95,8.15,0.523,-1.62,8.33
4.96,10.1,-0.932,-1.6,10.3
4.97,11.7,-2.76,-1.54,12.1
4.98,12.9,-4.79,-1.36,13.8
4.99,13.7,-6.39,-1.33,15.2
5.0,14.6,-7.11,-1.59,16.3
5.01,16.3,-7.21,-1.91,17.9
5.02,18.0,-7.16,-2.17,19.5
5.03,19.5,-7.42,-2.17,21.0
5.04,20.7,-8.21,-1.74,22.3
5.05,20.8,-9.96,-0.67,23.1
5.06,20.6,-12.5,1.14,24.1
5.07,20.1,-14.1,2.92,24.7
5.08,19.4,-13.8,4.23,24.2
5.09,19.6,-11.5,4.79,23.2
5.1,20.2,-8.15,4.69,22.2
5.11,19.8,-5.01,4.26,20.9
5.12,18.9,-2.63,3.78,19.5
5.13,17.4,-1.06,3.2,17.7
5.14,15.6,-0.251,2.25,15.8
5.15,13.7,0.106,1.22,13.7
5.16,11.8,0.336,0.281,11.8
5.17,10.1,0.601,-0.608,10.1
5.18,8.51,1.12,-1.45,8.71
5.19,7.12,1.8,-2.25,7.68
5.2,5.87,2.48,-2.88,6.99
5.21,4.66,3.07,-3.21,6.44
5.22,3.71,3.53,-3.16,6.02
5.23,3.3,4.03,-2.87,5.95
5.24,3.27,4.49,-2.57,6.12
5.25,3.27,4.68,-2.27,6.14
5.26,3.47,4.65,-2.0,6.14
5.27,3.7,4.4,-1.72,6.0
5.28,3.55,3.87,-1.69,5.51
5.29,3.03,3.21,-1.91,4.81
5.3,2.5,2.62,-2.21,4.24
5.31,2.25,2.04,-2.39,3.86
5.32,2.26,1.52,-2.24,3.53
5.33,2.7,1.32,-1.93,3.57
5.34,3.48,1.45,-1.45,4.04
5.35,4.42,1.74,-0.799,4.82
5.36,5.77,2.0,-0.353,6.12
5.37,7.13,2.07,0.391,7.44
5.38,8.13,1.97,1.11,8.43
5.39,9.08,1.61,1.37,9.32
5.4,10.5,0.785,1.48,10.6
5.41,12.2,-0.071,1.58,12.3
5.42,14.0,-0.842,1.46,14.1
5.43,16.3,-1.46,0.999,16.4
5.44,18.6,-2.06,0.584,18.8
5.45,20.2,-2.65,0.18,20.4
5.46,20.5,-3.35,-0.405,20.8
5.47,19.3,-4.31,-0.779,19.8
5.48,17.4,-5.45,-0.795,18.3
5.49,16.1,-6.46,-0.194,17.3
5.5,14.9,-7.01,0.19,16.5
5.51,13.7,-7.7,-0.639,15.7
5.52,12.3,-8.7,-1.97,15.2
5.53,11.8,-8.97,-1.75,14.9
5.54,13.1,-7.55,0.662,15.1
5.55,14.4,-5.15,3.08,15.6
5.56,14.7,-3.14,4.54,15.7
5.57,14.6,-1.46,5.55,15.6
5.58,14.0,0.329,6.28,15.4
5.59,13.2,2.08,6.23,14.8
5.6,12.2,3.44,5.7,13.9
5.61,10.9,4.48,5.06,12.8
5.62,9.39,5.15,4.3,11.5
5.63,7.83,5.47,3.56,10.2
5.64,6.38,5.54,2.96,8.96
5.65,5.08,5.41,2.59,7.86
5.66,4.03,5.04,2.22,6.82
5.67,3.21,4.42,1.81,5.76
5.68,2.49,3.82,1.47,4.79
5.69,1.98,3.33,1.18,4.05
5.7,1.71,2.98,0.946,3.57
5.71,1.59,2.79,0.687,3.28
5.72,1.69,2.77,0.461,3.28
5.73,1.95,2.91,0.285,3.52
5.74,2.23,2.99,0.202,3.73
5.75,2.6,3.04,0.336,4.01
5.76,3.03,3.08,0.749,4.39
5.77,3.47,3.14,1.34,4.87
5.78,3.97,3.23,1.86,5.45
5.79,4.48,3.16,2.19,5.9
5.8,5.13,2.88,2.42,6.36
5.81,6.24,2.45,2.66,7.21
5.82,7.83,2.12,2.87,8.61
5.83,9.9,1.72,3.05,10.5
5.84,12.0,1.02,3.37,12.5
5.85,13.6,0.119,3.64,14.1
5.86,14.8,-0.672,3.82,15.3
5.87,15.1,-1.59,3.79,15.7
5.88,14.8,-2.55,3.6,15.5
5.89,14.4,-3.75,3.36,15.3
5.9,14.0,-5.28,2.98,15.2
5.91,13.3,-6.76,1.87,15.1
5.92,13.6,-8.09,0.615,15.9
5.93,15.6,-8.32,0.781,17.7
5.94,18.1,-7.33,2.0,19.6
5.95,20.1,-5.9,3.4,21.2
5.96,21.1,-4.75,5.04,22.3
5.97,20.8,-4.08,7.05,22.4
5.98,19.4,-3.16,8.7,21.5
5.99,17.6,-1.92,9.55,20.1
6.0,15.7,-0.665,9.62,18.4
6.01,14.1,0.469,8.82,16.6
6.02,12.8,1.39,7.58,14.9
6.03,11.5,2.11,6.13,13.2
6.04,10.6,2.86,4.66,11.9
6.05,9.62,3.54,3.38,10.8
6.06,8.36,4.04,2.52,9.62
6.07,6.87,4.3,1.83,8.31
6.08,5.38,4.33,1.3,7.03
6.09,4.17,4.22,0.955,6.01
6.1,3.34,3.89,0.727,5.18
6.11,2.68,3.39,0.589,4.36
6.12,2.07,2.89,0.396,3.58
6.13,1.61,2.48,0.0954,2.96
6.14,1.4,2.22,-0.324,2.64
6.15,1.4,2.1,-0.745,2.64
6.16,1.64,2.23,-1.02,2.95
6.17,2.18,2.64,-1.15,3.6
6.18,2.88,3.11,-1.08,4.38
6.19,3.46,3.36,-0.839,4.9
6.2,3.91,3.31,-0.381,5.14
6.21,4.25,2.98,0.128,5.19
6.22,4.95,2.49,0.566,5.57
6.23,6.26,1.91,0.96,6.61
6.24,7.75,1.19,1.32,7.95
6.25,9.63,0.43,1.52,9.76
6.26,11.8,-0.197,1.63,11.9
6.27,13.6,-0.671,1.52,13.7
6.28,15.1,-1.2,1.45,15.2
6.29,15.9,-1.77,1.71,16.1
6.3,16.0,-2.42,2.12,16.3
6.31,15.8,-3.4,2.48,16.3
6.32,15.6,-4.75,2.91,16.6
6.33,15.4,-6.12,3.34,16.9
6.34,15.4,-7.34,3.66,17.5
6.35,15.6,-8.49,3.83,18.2
6.36,16.5,-9.15,4.23,19.3
6.37,17.9,-8.64,5.67,20.7
6.38,18.6,-7.17,7.22,21.2
6.39,18.4,-5.37,7.88,20.7
6.4,17.7,-3.72,8.15,19.8
6.41,16.2,-2.4,8.37,18.4
6.42,14.4,-1.32,8.26,16.7
6.43,12.6,-0.451,7.8,14.9
6.44,11.0,0.482,7.31,13.2
6.45,9.56,1.55,6.78,11.8
6.46,8.2,2.66,6.05,10.5
6.47,7.12,3.64,5.23,9.55
6.48,6.1,4.29,4.48,8.7
6.49,4.96,4.72,3.78,7.82
6.5,4.03,4.84,3.13,7.03
6.51,3.35,4.8,2.51,6.37
6.52,2.74,4.53,1.87,5.62
6.53,2.16,4.03,1.29,4.75
6.54,1.68,3.59,0.719,4.03
6.55,1.39,3.31,0.121,3.59
6.56,1.25,3.18,-0.42,3.44
6.57,1.25,3.23,-0.895,3.58
6.58,1.48,3.26,-1.24,3.79
6.59,1.85,3.26,-1.46,4.02
6.6,2.43,3.34,-1.48,4.39
6.61,3.28,3.5,-1.11,4.92
6.62,4.22,3.51,-0.533,5.51
6.63,5.43,3.26,0.0925,6.33
