Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
68.85256529,-1.391813326,12.38913666,0.7280346282,12.48830997
68.86260629,0.9128342709,13.98671058,2.499476531,14.23758133
68.87264729,3.08049827,15.29835098,3.359069856,15.96284318
68.88268729,4.147236812,15.89634689,3.015378706,16.7028718
68.89272829,5.219622887,15.62703466,2.46850266,16.65959726
68.90276929,6.765188749,14.06440604,2.277026228,15.7721319
68.91281029,6.024235429,11.43684742,1.282248784,12.98988273
68.92285129,2.134266458,9.642107728,0.4005144282,9.883609996
68.93289229,0.1512409372,9.056449438,0.08587462105,9.05811927
68.94293329,-0.9135493854,8.56916529,-0.1583051777,8.619177848
68.95297429,-1.735101896,7.874441811,-0.525730176,8.080458195
68.96301429,-2.084645816,7.023556159,-1.268159333,7.435342452
68.97305529,-2.389399918,5.985149131,-2.166060108,6.798754186
68.98309629,-2.615584107,4.848930464,-2.743765014,6.154807334
68.99313729,-2.03801354,4.406971593,-2.479893036,5.452042487
69.00317829,-1.617121017,5.313437954,-1.644756274,5.792488798
69.01321929,-2.64049003,6.905203836,-0.6028970504,7.417379083
69.02326029,-3.534497143,7.616928095,0.178573966,8.398937571
69.03330129,-3.333944955,7.36667662,1.275722122,8.185999043
69.04334229,-1.996606921,6.635953588,2.558692453,7.387098639
69.05338229,-0.4934286949,4.682663133,2.625969347,5.39133758
69.06342329,-0.06411691234,1.434199793,2.336784772,2.742554119
69.07346429,0.3260585788,-6.303232985,1.178036199,6.420656473
69.08350529,3.330462061,-29.46209186,-0.7727563262,29.65980422
69.09354629,8.308643181,-64.10748779,1.017075216,64.65166653
69.10358729,2.813389858,-61.66130279,-4.196977614,61.86797269
69.11362829,-2.040283283,-33.37190511,-10.97599561,35.1897611
69.12366929,6.629182513,-23.24631685,-9.772624598,26.07377033
69.13370929,14.71690151,-20.26144423,-3.614789647,25.30177893
69.14375029,16.096531,-17.47802691,2.795373709,23.9247539
69.15379129,9.849804336,-13.36415987,3.260716181,16.9189741
69.16383229,6.752560517,-9.501614338,1.636949072,11.77103865
69.17387329,5.411612704,-6.575772291,1.910499362,8.727905883
69.18391429,2.189645729,-3.793147851,1.200516404,4.541338863
69.19395529,-1.561695406,-0.9445492762,-1.539218709,2.387521751
69.20399629,-4.591479021,1.714867898,-3.17148767,5.837875089
69.21403629,-7.295324217,4.549070043,-2.815392237,9.046669395
69.22407729,-8.342017334,7.611073862,-1.839005164,11.44113799
69.23411829,-7.283939688,10.41772802,-0.2532265377,12.71412436
69.24415929,-5.779109039,12.50738607,1.702670753,13.88279134
69.25420029,-4.335628545,14.14104316,2.888138616,15.07010687
69.26424129,-3.352224229,15.23404096,3.699857279,16.031293
69.27428167,-3.11339646,16.05450355,3.695660148,16.76598419
69.28432267,-3.838448569,16.66259059,3.292486442,17.4131008
69.29436367,-4.588347545,16.97868522,3.744413062,17.98191631
69.30440367,-4.057561866,16.44892631,4.762379394,17.59861479
69.31444467,-2.066725854,14.56766186,5.084484962,15.56727706
69.32448567,-0.4721042649,12.55459415,5.095828561,13.55758774
69.33452667,0.8915238011,10.9055928,4.689799075,11.90466229
69.34456767,1.067401031,9.786131081,3.053895485,10.30698715
69.35460867,1.369374052,9.472948948,1.613714576,9.706493795
69.36464967,1.344830364,9.299511176,0.3489150159,9.402723994
69.37469067,1.608709359,8.892614549,-1.062853067,9.099241505
69.38473067,2.039344513,8.10356788,-2.774136622,8.804690365
69.39477167,2.393889849,7.14292882,-4.725274132,8.892713667
69.40481267,2.770863935,6.491908016,-6.055972946,9.300395957
69.41485367,2.978177551,6.016131188,-5.966836821,8.981454094
69.42489467,2.04020113,6.324622684,-4.161991968,7.841265835
69.43493567,0.6518674815,7.415669855,-1.542051101,7.602303086
69.44497667,0.1152813649,7.879622444,-0.2592877614,7.884730166
69.45501767,-0.7774187498,8.254818392,0.7763628888,8.327613459
69.46505767,-1.890424993,8.626488469,1.773809001,9.007575053
69.47509867,-2.610201745,8.990669432,3.253384942,9.911094973
69.48513967,-1.86473876,9.068451433,6.343927267,11.2231669
69.49518067,-0.7641922018,5.557789003,7.443835309,9.321142227
69.50522167,-2.406413123,0.7322918397,6.369491293,6.848174559
69.51526267,-2.963261889,-6.852725075,6.790993681,10.09249014
69.52530367,-1.574537646,-27.79923027,6.898534502,28.68564363
69.53534467,1.189139476,-62.93955558,1.444435928,62.96735745
69.54538567,1.620462555,-68.6299302,-20.14392456,71.54348967
69.55542567,0.4192699206,-36.48523637,-20.95884398,42.07875238
69.56546667,8.350154904,-20.29656027,-6.455630136,22.87685744
69.57550767,14.68506343,-17.56802492,5.263553603,23.49450114
69.58554867,17.26905444,-16.5181784,9.322070904,25.65095446
69.59558967,13.8862484,-17.79877125,7.25976379,23.7134629
69.60563067,11.81048684,-15.81264166,4.004099604,20.13852153
69.61567167,9.013894572,-9.363090291,-0.2582235682,12.99940132
69.62571267,4.069670865,-3.831260002,-4.589876007,7.232408721
69.63575267,-1.589478452,-0.8055387408,-6.859930015,7.087592978
69.64579367,-5.058316333,1.275591145,-4.17832558,6.683719141
69.65583467,-6.230992389,4.182632639,-0.2998720428,7.510632809
69.66587567,-6.116176463,7.525594586,1.681562158,9.842247695
69.67591667,-5.53813768,10.32133667,1.962062448,11.87647459
69.68595767,-5.769622516,12.78687596,1.727956598,14.13430489
69.69599867,-6.800788937,15.62643357,1.67034369,17.12384899
69.70603967,-6.311543632,17.89234541,1.750935863,19.05353993
69.71608067,-4.638226633,18.55363276,1.474222084,19.18133899
69.72612067,-2.768251399,18.59685654,0.4741636542,18.80774097
69.73616167,-1.670704755,17.72308489,0.06804412164,17.80178706
69.74620267,-0.9536022279,16.25704058,1.536601496,16.35731853
69.75624367,0.3356822187,14.7287316,3.442868643,15.12949311
69.76628467,1.550371689,12.77479561,4.234920781,13.54745767
69.77632567,2.298638414,10.49484227,3.496758921,11.29835279
69.78636667,2.301247149,8.288635179,1.838662809,8.796470457
69.79640767,1.825049906,6.900999103,0.191601599,7.140819768
69.80644767,2.073285261,6.44129861,-0.589684755,6.792390424
69.81648867,2.412238997,5.907171248,-1.067479311,6.469395737
69.82652967,2.243991798,5.537658209,-1.823157163,6.247004055
69.83657067,1.762586148,5.720114141,-2.889855359,6.646629199
69.84661167,0.5773532695,6.306692197,-3.661601286,7.315396588
69.85665267,-0.9313258711,7.259787764,-3.10670169,7.951319491
69.86669367,-2.028815285,7.699136438,-1.901760113,8.185932133
69.87673467,-3.28593376,7.801927566,-1.026435365,8.527661108
69.88677567,-4.321437353,8.143846425,-0.2630848702,9.2231377
69.89681567,-5.340840345,8.62477465,0.8798632836,10.18260638
69.90685667,-6.284627729,8.937402467,2.224072673,11.14989721
69.91689767,-6.972319931,8.6577126,4.018741032,11.82030085
69.92693867,-6.266909496,7.912246399,7.361943884,12.49303868
69.93697967,-3.902106329,6.135266452,11.09730663,13.26718292
69.94702067,-1.730210846,2.225933842,11.82328055,12.15476754
69.95706167,-1.90317894,-0.3113461071,12.14256893,12.29475525
69.96710267,-5.564040846,-24.4652321,10.40186102,27.16072247
69.97714367,-1.759156902,-78.06278479,2.66857216,78.12819132
