Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.009491874996,0.1802252563,0.1799305201,0.3440419829,0.4280432467
0.019507875,0.213655524,0.117650072,0.2848245987,0.3749870324
0.029522875,0.2029378518,0.1427814049,0.2288378012,0.3375456125
0.039537875,0.2601096242,0.1623151982,0.2027890402,0.3675957494
0.049552875,0.3204736108,0.2226251346,0.2116712531,0.4439256753
0.059567875,0.4273560351,0.3104754567,0.347401793,0.6322311253
0.069582875,0.5178791195,0.3568544018,0.4114843529,0.7515738282
0.079597875,0.5435849413,0.3151953292,0.4903094977,0.7970169933
0.089613875,0.5955722433,0.3444881254,0.5663978532,0.8911705189
0.099628875,0.65814973,0.4022720647,0.5518336084,0.9484219591
0.109643875,0.6441102728,0.3187393266,0.3091039923,0.7823158441
0.119658875,0.5259655264,0.3079576457,0.08778337151,0.6157788294
0.129673875,0.5962686467,0.3951361227,-0.02990733862,0.7159352648
0.139688875,0.6291644973,0.1736523646,-0.178193897,0.6765768052
0.149703875,0.5602413198,0.04479084134,-0.04957327902,0.5642110119
0.159719875,0.6255900943,0.1213238776,0.1151860553,0.6475726034
0.169734875,0.6437038913,0.2126608944,0.0482874763,0.6796403726
0.179749875,0.6281970754,0.1784131676,-0.1587612605,0.6720624687
0.189764875,0.5355833191,0.002545877695,-0.3917850834,0.6635898769
0.199779875,0.4616061008,-0.1148399001,-0.5747927007,0.746093187
0.209794875,0.3420843351,-0.01128044844,-0.6459208632,0.7310011644
0.219809875,0.2567173254,0.1189078081,-0.6608388644,0.7188538494
0.229825875,0.1220024469,0.104176333,-0.4848201317,0.5106739326
0.239840875,0.1229081807,0.1501594216,-0.3137221232,0.3688845935
0.249855875,0.1688605714,0.1878809792,-0.2429705215,0.3504965466
0.259870875,0.09898254365,0.1960115325,-0.4071147287,0.4625586094
0.269885875,0.06975874911,0.1524702412,-0.6888987753,0.709009859
0.279900875,0.1363924447,0.02676387548,-1.080679473,1.089581263
0.289916875,0.1226769141,-0.1159362531,-1.23181041,1.243321248
0.299931875,0.05545703977,-0.3034827715,-1.162794262,1.203024426
0.309946875,0.04057733774,-0.4061160243,-1.004617723,1.084358573
0.31996175,0.05832510819,-0.4046390176,-0.7214747831,0.8292529261
0.32997675,0.1722086871,-0.1776074213,-0.5060744682,0.5633041766
0.33999175,0.04522441695,0.08735681713,-0.7010843727,0.7079518056
0.35000675,0.108767859,0.2537013316,-1.186588921,1.21827258
0.36002175,0.2973996207,0.1458038306,-1.516696404,1.552441069
0.37003775,0.401920647,0.07508818924,-1.779864963,1.826224994
0.38005275,0.4683546647,-0.007820066214,-1.809457721,1.869105265
0.39006775,0.4869704452,-0.1194100839,-1.656990988,1.731189798
0.40008275,0.5703780529,-0.2586808205,-1.282271004,1.427047938
0.41009775,0.7869951734,-0.2867749375,-0.810021801,1.165219544
0.42011275,0.9901636979,-0.2103910053,-0.398026109,1.087710121
0.43012875,1.134862405,-0.134450292,-0.01903736472,1.142957558
0.44014375,1.293532741,-0.06923278749,0.266266121,1.322466551
0.45015875,1.382221262,-0.001010398865,0.2798863328,1.410274085
0.46017375,1.458798152,-0.03113116086,0.05990940213,1.460359659
0.47018875,1.503905328,-0.1749101007,-0.2414631093,1.533176184
0.48020375,1.536766972,-0.4601033664,-0.6845686197,1.744127871
0.49021875,1.695745749,-0.7161225343,-0.7537683704,1.989108314
0.50023375,1.803042741,-0.7090362936,-0.939606771,2.153266466
0.51024975,1.799014302,-0.5022512662,-1.222336459,2.232222034
0.52026475,1.836505187,-0.2541702783,-1.525961902,2.401231675
0.53027975,1.978279116,0.01644529402,-1.823667186,2.690654328
0.54029475,2.004159477,0.1010340393,-2.01185222,2.841551063
0.55030975,2.118237778,0.3740265048,-2.432650018,3.247247022
0.56032475,2.36371003,0.6567083913,-2.637912869,3.602356913
0.57033975,3.3718469,0.8253578782,-2.690988046,4.392264086
0.58035575,3.818907467,0.3986128771,-2.721747324,4.706469479
0.59037075,2.007755954,-1.342411371,-1.402609333,2.792931291
0.60038575,1.102120628,-2.130147679,-0.2597122693,2.412394967
0.61040075,1.728120028,-1.251451499,-0.1076525027,2.136379823
0.62041575,2.321353677,-0.09103939354,-0.475655352,2.371332764
0.63043075,2.199125528,0.4766322756,-0.4138875586,2.287932325
0.64044575,2.061489965,0.9377460408,-0.1443718475,2.269350511
0.65046175,1.894111955,1.544336777,0.1084985948,2.446304994
0.66047675,1.55924133,2.164657361,0.2888827126,2.683361369
