Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
28.24533779,0.573923074,-2.187594234,0.933805602,2.446824295
28.25527279,1.09211765,-0.733196404,1.574617753,2.051759976
28.26520679,1.177857859,1.080704616,2.535881295,2.997660012
28.27514179,0.568167367,2.851509318,4.157039961,5.072957795
28.28507579,-0.659740757,4.447600386,6.893481338,8.230218224
28.29501079,-1.609254466,6.501411495,9.484686649,11.61108661
28.30494479,-1.448909633,8.502864296,10.31948778,13.44953042
28.31487979,-0.136638539,9.696858131,9.56822348,13.62345875
28.32481379,0.587288054,9.593147237,7.678633761,12.30182091
28.33474879,0.169697089,7.92802511,5.539267362,9.672944855
28.34468279,-0.060077071,5.409573196,3.87978049,6.657310873
28.35461779,0.096829745,2.509089353,3.384852861,4.214514714
28.36455179,0.548648192,-0.223221551,3.101485389,3.157539282
28.37448679,0.739114663,-2.316160473,2.483494921,3.475433332
28.38442079,-0.328234035,-3.577311333,2.42087358,4.331919072
28.39435579,-1.704111945,-4.002820233,2.308773685,4.925139924
28.40429079,-2.898308971,-3.463197073,1.047963717,4.635963417
28.41422479,-3.175857879,-1.323779803,-0.609099192,3.494204925
28.42415979,-2.36391249,2.660156263,-1.924343814,4.045690635
28.43409379,-2.154528814,6.931658978,-4.917691966,8.767758258
28.44402879,-0.642787633,10.63280264,-7.809372241,13.20817788
28.45396279,-0.329491187,11.48581201,-12.11194589,16.69525906
28.46389779,-0.954110936,8.402459418,-17.19524738,19.162155
28.47383179,0.153773293,3.289705507,-14.62714325,14.99330277
28.48376679,-0.979333339,0.41208837,-6.362566436,6.450671458
28.49370079,-3.389249091,-1.014042265,4.537456888,5.753590716
28.50363579,-4.325578059,-3.055963061,10.19057656,11.48465874
28.51356979,-2.651190142,-3.420354524,6.505890462,7.813721581
28.52350479,-0.403450571,-4.201650124,1.186856139,4.384662315
28.53343879,1.229182525,-4.352528753,-1.820948669,4.875576918
28.54337379,2.827893876,-2.949684069,-3.820401138,5.594022233
28.55330779,3.609758995,-1.071972969,-4.397207035,5.789206833
28.56324279,3.79318001,1.08657756,-4.342284431,5.867222466
28.57317679,2.792796841,3.233604396,-3.32506742,5.41405439
28.58311179,1.708886781,4.907985588,-2.038593146,5.582515435
28.59304579,1.612940697,5.113661399,-0.353895711,5.373672186
28.60298079,2.870635561,2.917767627,0.978583872,4.208508387
28.61291479,3.830449286,0.152196591,1.911378491,4.283558482
28.62284979,3.494733738,-2.120899138,1.896780478,4.506567789
28.63278379,2.146098591,-3.849301001,1.5240006,4.663200102
28.64271879,0.701434913,-5.135773814,1.352026971,5.356879739
28.65265379,0.252819571,-5.757133448,0.460999745,5.781091942
28.66258712,-0.012180627,-5.500460562,-0.705822664,5.545574848
28.67252213,-0.663909237,-5.127445625,-1.569079417,5.403099511
28.68245613,-1.15791476,-4.729860688,-1.300627168,5.040236081
28.69239113,-1.424256895,-4.21552849,-1.016211143,4.564194698
28.70232513,-1.456537326,-3.800891318,-0.665403347,4.124443891
28.71226013,-1.164888149,-3.57390533,-0.195007054,3.764012681
28.72219413,-0.669315865,-3.427840129,0.122805343,3.494732154
28.73212913,0.149878755,-3.225346373,0.581331934,3.280742246
28.74206312,0.770711555,-3.317737058,0.709332747,3.479156282
28.75199813,1.175858988,-3.55919432,0.457379733,3.77620243
28.76193213,1.972483941,-3.343213962,0.743282851,3.95224517
28.77186713,2.166721136,-2.682478008,1.397055355,3.720501634
28.78180113,1.709334093,-1.65899249,2.055548902,3.146324906
28.79173613,1.223594195,-0.729185214,2.137956051,2.56899784
28.80167013,0.870331445,-0.316807991,1.185008419,1.504024295
28.81160513,0.76883109,-0.306477131,0.148616341,0.840902072
28.82153913,0.790700846,-0.155774503,0.36901778,0.88636767
28.83147413,0.336913642,0.685100716,1.474079558,1.660055522
28.84140813,-0.032751114,1.781500429,2.482891488,3.056070443
28.85134313,1.060153115,3.029331332,2.69939985,4.193749218
28.86127713,2.668975618,3.799284503,2.284961046,5.174846912
28.87121212,4.214787063,4.390453209,2.902242393,6.742664182
28.88114613,4.672599783,5.179722072,4.410122073,8.252992558
28.89108113,3.455502722,5.274614196,6.292719691,8.908444033
28.90101513,2.949327974,5.11573716,6.756768758,8.973473477
28.91095013,3.807454526,5.315392678,4.765415268,8.090691686
28.92088413,2.836392219,5.863930503,2.600273173,7.013716728
