"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.352541250E-1,-5.134960467E-1,4.620844030E-1,-8.376857384E0,8.405292369E0
6.452691250E-1,-1.425226656E-1,1.299788092E0,-6.801128075E0,6.925684435E0
6.552841250E-1,-8.212151259E-2,8.940585691E-1,-5.655283138E0,5.726107931E0
6.652991250E-1,2.731523868E-1,2.674960828E-1,-5.695010875E0,5.707829294E0
6.753151250E-1,8.239071840E-1,-3.993437791E-1,-5.066871979E0,5.148930972E0
6.853301250E-1,-4.248616129E0,-3.365024661E0,8.419113457E-2,5.420444459E0
6.953451250E-1,-1.299793472E1,-7.121470708E0,1.082655014E1,1.835417772E1
7.053601250E-1,-2.991596326E0,-1.664880052E0,1.060569144E1,1.114460251E1
7.153761250E-1,3.380902190E0,8.445712441E-1,6.447998350E0,7.329425825E0
7.253911250E-1,8.412682982E-1,-3.877722563E0,1.343513337E1,1.400882841E1
7.354061250E-1,1.564223742E-1,-5.825512542E0,1.537939339E1,1.644648307E1
7.454211250E-1,4.835880064E0,-2.995838481E-1,1.218666980E1,1.311451132E1
7.554371250E-1,9.661260282E0,6.429741004E0,8.495785072E-1,1.163629250E1
7.654521250E-1,5.198744234E0,5.478301368E0,-6.390700314E0,9.893420945E0
7.754671250E-1,3.818246439E-2,3.423082834E0,-9.280878439E0,9.892100818E0
7.854821250E-1,-6.481287718E-1,3.091383154E0,-9.881534836E0,1.037407593E1
7.954981250E-1,5.200573535E-1,2.061224209E0,-7.865710748E0,8.147914486E0
8.055131250E-1,2.576168611E0,6.854503798E-1,-5.497928717E0,6.110131514E0
8.155281250E-1,4.536416084E0,-3.167787552E-2,-3.514163743E0,5.738416261E0
8.255431250E-1,4.252133229E0,-1.298640869E0,-2.977722053E0,5.351068466E0
8.355591250E-1,6.420407970E-1,-2.624885858E0,-1.492062231E0,3.086825530E0
8.455741250E-1,-1.413594205E0,-3.167000517E0,-1.123551112E0,3.645614893E0
8.555891250E-1,2.263216712E0,-1.762324485E0,-3.426492346E0,4.468644904E0
