"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.030668333E-1,-9.834502172E0,5.068369451E-1,7.163970026E0,1.217771667E1
6.131078333E-1,-1.368403999E1,2.207140306E0,5.291539546E0,1.483660370E1
6.231488333E-1,-1.616131113E1,4.919240309E0,2.752888133E0,1.711622902E1
6.331908333E-1,-1.694563793E1,7.472008948E0,-2.629010484E-1,1.852173532E1
6.432318333E-1,-1.757647063E1,8.979838049E0,-3.773592715E0,2.009501962E1
6.532728333E-1,-1.574329134E1,9.124250243E0,-5.963201022E0,1.914844462E1
6.633148333E-1,-1.292767457E1,8.761108915E0,-5.970957938E0,1.671927445E1
6.733558333E-1,-9.793189255E0,8.036997914E0,-4.759418364E0,1.353336449E1
6.833968333E-1,-7.003144113E0,7.658623420E0,-3.766684814E0,1.104021986E1
6.934378333E-1,-4.246433364E0,7.840527960E0,-3.859383355E0,9.716013323E0
7.034798333E-1,-2.401132210E0,8.039843754E0,-5.023597321E0,9.779624406E0
7.135208333E-1,-1.453814862E0,7.798018702E0,-6.981655011E0,1.056722196E1
7.235618333E-1,-1.200760818E0,6.740674882E0,-8.420999184E0,1.085319085E1
7.336038333E-1,-1.124206147E0,5.616283379E0,-7.342981364E0,9.312671676E0
7.436448333E-1,-1.072639552E0,4.413443876E0,-5.218897832E0,6.918521304E0
7.536858333E-1,-1.312229213E0,3.396863335E0,-2.293086775E0,4.303356014E0
7.637268333E-1,-2.544516463E0,1.453071681E0,-1.274035785E0,3.195175821E0
7.737688333E-1,-3.987254360E0,-1.989632070E-2,-5.385262227E-1,4.023506392E0
7.838098333E-1,-4.730537796E0,2.238443960E0,9.643064332E-1,5.321513516E0
7.938508333E-1,-6.213724392E0,3.279338978E0,1.124923454E0,7.115468202E0
8.038928333E-1,-7.472074437E0,2.168907702E0,1.021265184E0,7.847231332E0
8.139338333E-1,-6.703192475E0,2.008133830E0,9.658109218E-1,7.063864493E0
8.239748333E-1,-5.086523886E0,1.490437143E0,8.656313069E-1,5.370609433E0
8.340168333E-1,-2.343483342E0,6.784749439E-1,1.346122599E0,2.786447285E0
8.440578333E-1,-4.218631607E-1,-3.266874468E-1,9.389249126E-1,1.079941297E0
8.540988333E-1,1.460764863E0,-1.402646755E0,1.108824461E0,2.308840313E0
8.641398333E-1,2.984518272E0,-1.517291066E0,2.126131226E0,3.966100791E0
8.741818333E-1,5.264041260E0,-2.299070815E0,1.187994007E0,5.865763954E0
8.842228333E-1,7.625550399E0,-2.247378505E0,3.462954998E-1,7.957364489E0
8.942638333E-1,7.950083731E0,-2.227318463E0,-1.906262835E-1,8.258396772E0
9.043058333E-1,7.789589941E0,-2.855100093E0,-5.110619239E-1,8.312069073E0
9.143468333E-1,7.993533221E0,-3.270250651E0,4.430213106E-1,8.647969736E0
9.243878333E-1,7.557509274E0,-4.588512436E0,1.242991748E0,8.928349304E0
9.344288333E-1,7.544873441E0,-4.455477170E0,1.871915925E0,8.959936455E0
9.444708333E-1,6.757000893E0,-2.108263305E0,2.276512842E0,7.435344373E0
9.545118333E-1,5.322205853E0,-9.475833964E-1,2.139266996E0,5.813798476E0
9.645529583E-1,3.330480480E0,-7.007928890E-1,1.641002362E0,3.778372620E0
9.745949583E-1,2.489004167E0,1.066871858E0,1.949521340E0,3.336763516E0
9.846359583E-1,3.295094301E0,3.009448460E0,1.945133590E0,4.868056200E0
9.946769583E-1,4.611563330E0,4.582332514E0,1.681127125E0,6.714944231E0
1.004717958E0,4.295407303E0,4.948206246E0,2.088062929E0,6.877156080E0
1.014759958E0,3.921557384E0,5.352982673E0,2.265351677E0,7.011765401E0
1.024800958E0,3.675836917E0,5.428231076E0,1.921752913E0,6.831588682E0
1.034841958E0,2.031775877E0,4.150796304E0,2.530187277E0,5.268687771E0
1.044883958E0,7.700189522E-1,3.559181457E0,2.780551602E0,4.581721188E0
1.054924958E0,1.487210650E0,4.379378582E0,1.605352473E0,4.895703100E0
1.064965958E0,9.788882196E-1,3.887668092E0,1.089055025E0,4.154302130E0
1.075006958E0,1.271020668E0,3.129003555E0,7.489002711E-1,3.459336411E0
1.085048958E0,2.521074976E0,3.277373729E0,-8.574649394E-1,4.222824140E0
1.095089958E0,2.041686615E0,4.008856899E0,-3.945678099E-1,4.516093624E0
1.105130958E0,2.652125404E0,4.867572557E0,-3.656749997E-1,5.555245266E0
1.115172958E0,-1.667061940E0,5.128937835E-1,-1.150511600E1,1.163657380E1
1.125213958E0,-5.157156497E0,-4.369507897E0,-1.922649408E1,2.038006224E1
1.135254958E0,-6.094533579E0,-6.395317276E0,-1.623238287E1,1.848062976E1
1.145295958E0,-8.832839048E0,-9.735211773E0,-2.044181680E1,2.430352378E1
1.155337958E0,-5.292711328E0,-8.605610985E0,-8.218054608E0,1.302327744E1
1.165378958E0,-8.961302376E-1,-6.828510586E0,4.049316123E0,7.989278271E0
1.175419958E0,-8.886411238E-1,-6.650972162E0,9.824193531E0,1.189705393E1
1.185461958E0,-4.771604546E0,-7.810997182E0,5.270472028E0,1.056209081E1
